type,public,latitude,longitude,city,province,region,geometry
fix,1,51.0591337,3.6916854,Gent,East Flanders,Flanders,POINT (3.6916854 51.0591337)
fix,1,51.0535568,3.7339794,Gent,East Flanders,Flanders,POINT (3.7339794 51.0535568)
fix,0,51.113376,3.7949802,Desteldonk,East Flanders,Flanders,POINT (3.7949802 51.113376)
fix,0,51.0372566,3.7235326,Gent,East Flanders,Flanders,POINT (3.7235326 51.0372566)
fix,1,51.0379812,3.7242291,Gent,East Flanders,Flanders,POINT (3.7242291 51.0379812)
fix,1,51.0883798,3.6802707,Mariakerke,East Flanders,Flanders,POINT (3.6802707 51.0883798)
fix,0,51.0503857,3.7215753,Gent,East Flanders,Flanders,POINT (3.7215753 51.0503857)
fix,1,51.0598778,3.7035162,Gent,East Flanders,Flanders,POINT (3.7035162 51.0598778)
fix,1,51.0883798,3.6802707,Mariakerke,East Flanders,Flanders,POINT (3.6802707 51.0883798)
fix,0,51.0522508,3.7323934,Gent,East Flanders,Flanders,POINT (3.7323934 51.0522508)
fix,0,51.0923419,3.7230961,GENT,East Flanders,Flanders,POINT (3.7230961 51.0923419)
fix,1,51.0460012,3.6876827,Gent,East Flanders,Flanders,POINT (3.6876827 51.0460012)
